Image_name,Train
Patient01667_Plane3_1_of_3_augmented_4,0
Patient01667_Plane3_1_of_3_augmented_5,0
Patient01667_Plane3_3_of_3_augmented_0,0
Patient01667_Plane3_3_of_3_augmented_1,0
Patient01667_Plane3_3_of_3_augmented_2,0
Patient01667_Plane3_3_of_3_augmented_3,0
Patient01667_Plane3_3_of_3_augmented_4,0
Patient01667_Plane3_3_of_3_augmented_5,0
Patient01669_Plane3_1_of_3_augmented_0,0
Patient01669_Plane3_1_of_3_augmented_1,0
Patient01669_Plane3_1_of_3_augmented_2,0
Patient01669_Plane3_1_of_3_augmented_3,0
Patient01669_Plane3_1_of_3_augmented_4,0
Patient01669_Plane3_1_of_3_augmented_5,0
Patient01673_Plane3_1_of_1_augmented_0,0
Patient01673_Plane3_1_of_1_augmented_1,0
Patient01673_Plane3_1_of_1_augmented_2,0
Patient01673_Plane3_1_of_1_augmented_3,0
Patient01673_Plane3_1_of_1_augmented_4,0
Patient01673_Plane3_1_of_1_augmented_5,0
Patient01677_Plane3_2_of_3_augmented_0,0
Patient01677_Plane3_2_of_3_augmented_1,0
Patient01677_Plane3_2_of_3_augmented_2,0
Patient01677_Plane3_2_of_3_augmented_3,0
Patient01677_Plane3_2_of_3_augmented_4,0
Patient01677_Plane3_2_of_3_augmented_5,0
Patient01677_Plane3_3_of_3_augmented_0,0
Patient01677_Plane3_3_of_3_augmented_1,0
Patient01677_Plane3_3_of_3_augmented_2,0
Patient01677_Plane3_3_of_3_augmented_3,0
Patient01677_Plane3_3_of_3_augmented_4,0
Patient01677_Plane3_3_of_3_augmented_5,0
Patient01681_Plane3_2_of_5_augmented_0,0
Patient01681_Plane3_2_of_5_augmented_1,0
Patient01681_Plane3_2_of_5_augmented_2,0
Patient01681_Plane3_2_of_5_augmented_3,0
Patient01681_Plane3_2_of_5_augmented_4,0
Patient01681_Plane3_2_of_5_augmented_5,0
Patient01681_Plane3_3_of_5_augmented_0,0
Patient01681_Plane3_3_of_5_augmented_1,0
Patient01681_Plane3_3_of_5_augmented_2,0
Patient01681_Plane3_3_of_5_augmented_3,0
Patient01681_Plane3_3_of_5_augmented_4,0
Patient01681_Plane3_3_of_5_augmented_5,0
Patient01681_Plane3_5_of_5_augmented_0,0
Patient01681_Plane3_5_of_5_augmented_1,0
Patient01681_Plane3_5_of_5_augmented_2,0
Patient01681_Plane3_5_of_5_augmented_3,0
Patient01681_Plane3_5_of_5_augmented_4,0
Patient01681_Plane3_5_of_5_augmented_5,0
Patient01687_Plane3_1_of_1_augmented_0,0
Patient01687_Plane3_1_of_1_augmented_1,0
Patient01687_Plane3_1_of_1_augmented_2,0
Patient01687_Plane3_1_of_1_augmented_3,0
Patient01687_Plane3_1_of_1_augmented_4,0
Patient01687_Plane3_1_of_1_augmented_5,0
Patient01689_Plane3_3_of_3_augmented_0,0
Patient01689_Plane3_3_of_3_augmented_1,0
Patient01689_Plane3_3_of_3_augmented_2,0
Patient01689_Plane3_3_of_3_augmented_3,0
Patient01689_Plane3_3_of_3_augmented_4,0
Patient01689_Plane3_3_of_3_augmented_5,0
Patient01690_Plane3_1_of_2_augmented_0,0
Patient01690_Plane3_1_of_2_augmented_1,0
Patient01690_Plane3_1_of_2_augmented_2,0
Patient01690_Plane3_1_of_2_augmented_3,0
Patient01690_Plane3_1_of_2_augmented_4,0
Patient01690_Plane3_1_of_2_augmented_5,0
Patient01692_Plane3_4_of_4_augmented_0,0
Patient01692_Plane3_4_of_4_augmented_1,0
Patient01692_Plane3_4_of_4_augmented_2,0
Patient01692_Plane3_4_of_4_augmented_3,0
Patient01692_Plane3_4_of_4_augmented_4,0
Patient01692_Plane3_4_of_4_augmented_5,0
Patient01696_Plane3_1_of_3_augmented_0,0
Patient01696_Plane3_1_of_3_augmented_1,0
Patient01696_Plane3_1_of_3_augmented_2,0
Patient01696_Plane3_1_of_3_augmented_3,0
Patient01696_Plane3_1_of_3_augmented_4,0
Patient01696_Plane3_1_of_3_augmented_5,0
Patient01696_Plane3_3_of_3_augmented_0,0
Patient01696_Plane3_3_of_3_augmented_1,0
Patient01696_Plane3_3_of_3_augmented_2,0
Patient01696_Plane3_3_of_3_augmented_3,0
Patient01696_Plane3_3_of_3_augmented_4,0
Patient01696_Plane3_3_of_3_augmented_5,0
Patient01698_Plane3_2_of_4_augmented_0,0
Patient01698_Plane3_2_of_4_augmented_1,0
Patient01698_Plane3_2_of_4_augmented_2,0
Patient01698_Plane3_2_of_4_augmented_3,0
Patient01698_Plane3_2_of_4_augmented_4,0
Patient01698_Plane3_2_of_4_augmented_5,0
Patient01698_Plane3_3_of_4_augmented_0,0
Patient01698_Plane3_3_of_4_augmented_1,0
Patient01698_Plane3_3_of_4_augmented_2,0
Patient01698_Plane3_3_of_4_augmented_3,0
Patient01698_Plane3_3_of_4_augmented_4,0
Patient01698_Plane3_3_of_4_augmented_5,0
Patient01702_Plane3_8_of_8_augmented_0,0
Patient01702_Plane3_8_of_8_augmented_1,0
Patient01702_Plane3_8_of_8_augmented_2,0
Patient01702_Plane3_8_of_8_augmented_3,0
Patient01702_Plane3_8_of_8_augmented_4,0
Patient01702_Plane3_8_of_8_augmented_5,0
Patient01703_Plane3_1_of_3_augmented_0,0
Patient01703_Plane3_1_of_3_augmented_1,0
Patient01703_Plane3_1_of_3_augmented_2,0
Patient01703_Plane3_1_of_3_augmented_3,0
Patient01703_Plane3_1_of_3_augmented_4,0
Patient01703_Plane3_1_of_3_augmented_5,0
Patient01705_Plane3_1_of_3_augmented_0,0
Patient01705_Plane3_1_of_3_augmented_1,0
Patient01705_Plane3_1_of_3_augmented_2,0
Patient01705_Plane3_1_of_3_augmented_3,0
Patient01705_Plane3_1_of_3_augmented_4,0
Patient01705_Plane3_1_of_3_augmented_5,0
Patient01705_Plane3_3_of_3_augmented_0,0
Patient01705_Plane3_3_of_3_augmented_1,0
Patient01705_Plane3_3_of_3_augmented_2,0
Patient01705_Plane3_3_of_3_augmented_3,0
Patient01705_Plane3_3_of_3_augmented_4,0
Patient01705_Plane3_3_of_3_augmented_5,0
Patient01706_Plane3_1_of_4_augmented_0,0
Patient01706_Plane3_1_of_4_augmented_1,0
Patient01706_Plane3_1_of_4_augmented_2,0
Patient01706_Plane3_1_of_4_augmented_3,0
Patient01706_Plane3_1_of_4_augmented_4,0
Patient01706_Plane3_1_of_4_augmented_5,0
Patient01706_Plane3_2_of_4_augmented_0,0
Patient01706_Plane3_2_of_4_augmented_1,0
Patient01706_Plane3_2_of_4_augmented_2,0
Patient01706_Plane3_2_of_4_augmented_3,0
Patient01706_Plane3_2_of_4_augmented_4,0
Patient01706_Plane3_2_of_4_augmented_5,0
Patient01706_Plane3_4_of_4_augmented_0,0
Patient01706_Plane3_4_of_4_augmented_1,0
Patient01706_Plane3_4_of_4_augmented_2,0
Patient01706_Plane3_4_of_4_augmented_3,0
Patient01706_Plane3_4_of_4_augmented_4,0
Patient01706_Plane3_4_of_4_augmented_5,0
Patient01709_Plane3_1_of_1_augmented_0,0
Patient01709_Plane3_1_of_1_augmented_1,0
Patient01709_Plane3_1_of_1_augmented_2,0
Patient01709_Plane3_1_of_1_augmented_3,0
Patient01709_Plane3_1_of_1_augmented_4,0
Patient01709_Plane3_1_of_1_augmented_5,0
Patient01710_Plane3_1_of_5_augmented_0,0
Patient01710_Plane3_1_of_5_augmented_1,0
Patient01710_Plane3_1_of_5_augmented_2,0
Patient01710_Plane3_1_of_5_augmented_3,0
Patient01710_Plane3_1_of_5_augmented_4,0
Patient01710_Plane3_1_of_5_augmented_5,0
Patient01710_Plane3_4_of_5_augmented_0,0
Patient01710_Plane3_4_of_5_augmented_1,0
Patient01710_Plane3_4_of_5_augmented_2,0
Patient01710_Plane3_4_of_5_augmented_3,0
Patient01710_Plane3_4_of_5_augmented_4,0
Patient01710_Plane3_4_of_5_augmented_5,0
Patient01712_Plane3_1_of_5_augmented_0,0
Patient01712_Plane3_1_of_5_augmented_1,0
Patient01712_Plane3_1_of_5_augmented_2,0
Patient01712_Plane3_1_of_5_augmented_3,0
Patient01712_Plane3_1_of_5_augmented_4,0
Patient01712_Plane3_1_of_5_augmented_5,0
Patient01712_Plane3_2_of_5_augmented_0,0
Patient01712_Plane3_2_of_5_augmented_1,0
Patient01712_Plane3_2_of_5_augmented_2,0
Patient01712_Plane3_2_of_5_augmented_3,0
Patient01712_Plane3_2_of_5_augmented_4,0
Patient01712_Plane3_2_of_5_augmented_5,0
Patient01713_Plane3_3_of_3_augmented_0,0
Patient01713_Plane3_3_of_3_augmented_1,0
Patient01713_Plane3_3_of_3_augmented_2,0
Patient01713_Plane3_3_of_3_augmented_3,0
Patient01713_Plane3_3_of_3_augmented_4,0
Patient01713_Plane3_3_of_3_augmented_5,0
Patient01717_Plane3_3_of_3_augmented_0,0
Patient01717_Plane3_3_of_3_augmented_1,0
Patient01717_Plane3_3_of_3_augmented_2,0
Patient01717_Plane3_3_of_3_augmented_3,0
Patient01717_Plane3_3_of_3_augmented_4,0
Patient01717_Plane3_3_of_3_augmented_5,0
Patient01718_Plane3_3_of_4_augmented_0,0
Patient01718_Plane3_3_of_4_augmented_1,0
Patient01718_Plane3_3_of_4_augmented_2,0
Patient01718_Plane3_3_of_4_augmented_3,0
Patient01718_Plane3_3_of_4_augmented_4,0
Patient01718_Plane3_3_of_4_augmented_5,0
Patient01718_Plane3_4_of_4_augmented_0,0
Patient01718_Plane3_4_of_4_augmented_1,0
Patient01718_Plane3_4_of_4_augmented_2,0
Patient01718_Plane3_4_of_4_augmented_3,0
Patient01718_Plane3_4_of_4_augmented_4,0
Patient01718_Plane3_4_of_4_augmented_5,0
Patient01720_Plane3_1_of_1_augmented_0,0
Patient01720_Plane3_1_of_1_augmented_1,0
Patient01720_Plane3_1_of_1_augmented_2,0
Patient01720_Plane3_1_of_1_augmented_3,0
Patient01720_Plane3_1_of_1_augmented_4,0
Patient01720_Plane3_1_of_1_augmented_5,0
Patient01730_Plane3_2_of_3_augmented_0,0
Patient01730_Plane3_2_of_3_augmented_1,0
Patient01730_Plane3_2_of_3_augmented_2,0
Patient01730_Plane3_2_of_3_augmented_3,0
Patient01730_Plane3_2_of_3_augmented_4,0
Patient01730_Plane3_2_of_3_augmented_5,0
Patient01730_Plane3_3_of_3_augmented_0,0
Patient01730_Plane3_3_of_3_augmented_1,0
Patient01730_Plane3_3_of_3_augmented_2,0
Patient01730_Plane3_3_of_3_augmented_3,0
Patient01730_Plane3_3_of_3_augmented_4,0
Patient01730_Plane3_3_of_3_augmented_5,0
Patient01761_Plane3_2_of_2_augmented_0,0
Patient01761_Plane3_2_of_2_augmented_1,0
Patient01761_Plane3_2_of_2_augmented_2,0
Patient01761_Plane3_2_of_2_augmented_3,0
Patient01761_Plane3_2_of_2_augmented_4,0
Patient01761_Plane3_2_of_2_augmented_5,0
Patient01777_Plane3_1_of_4_augmented_0,0
Patient01777_Plane3_1_of_4_augmented_1,0
Patient01777_Plane3_1_of_4_augmented_2,0
Patient01777_Plane3_1_of_4_augmented_3,0
Patient01777_Plane3_1_of_4_augmented_4,0
Patient01777_Plane3_1_of_4_augmented_5,0
Patient01777_Plane3_3_of_4_augmented_0,0
Patient01777_Plane3_3_of_4_augmented_1,0
Patient01777_Plane3_3_of_4_augmented_2,0
Patient01777_Plane3_3_of_4_augmented_3,0
Patient01777_Plane3_3_of_4_augmented_4,0
Patient01777_Plane3_3_of_4_augmented_5,0
Patient01777_Plane3_4_of_4_augmented_0,0
Patient01777_Plane3_4_of_4_augmented_1,0
Patient01777_Plane3_4_of_4_augmented_2,0
Patient01777_Plane3_4_of_4_augmented_3,0
Patient01777_Plane3_4_of_4_augmented_4,0
Patient01777_Plane3_4_of_4_augmented_5,0
Patient01778_Plane3_2_of_2_augmented_0,0
Patient01778_Plane3_2_of_2_augmented_1,0
Patient01778_Plane3_2_of_2_augmented_2,0
Patient01778_Plane3_2_of_2_augmented_3,0
Patient01778_Plane3_2_of_2_augmented_4,0
Patient01778_Plane3_2_of_2_augmented_5,0
Patient01779_Plane3_2_of_4_augmented_0,0
Patient01779_Plane3_2_of_4_augmented_1,0
Patient01779_Plane3_2_of_4_augmented_2,0
Patient01779_Plane3_2_of_4_augmented_3,0
Patient01779_Plane3_2_of_4_augmented_4,0
Patient01779_Plane3_2_of_4_augmented_5,0
Patient01782_Plane3_1_of_2_augmented_0,0
Patient01782_Plane3_1_of_2_augmented_1,0
Patient01782_Plane3_1_of_2_augmented_2,0
Patient01782_Plane3_1_of_2_augmented_3,0
Patient01782_Plane3_1_of_2_augmented_4,0
Patient01782_Plane3_1_of_2_augmented_5,0
Patient01785_Plane3_3_of_3_augmented_0,0
Patient01785_Plane3_3_of_3_augmented_1,0
Patient01785_Plane3_3_of_3_augmented_2,0
Patient01785_Plane3_3_of_3_augmented_3,0
Patient01785_Plane3_3_of_3_augmented_4,0
Patient01785_Plane3_3_of_3_augmented_5,0
Patient01786_Plane3_2_of_3_augmented_0,0
Patient01786_Plane3_2_of_3_augmented_1,0
Patient01786_Plane3_2_of_3_augmented_2,0
Patient01786_Plane3_2_of_3_augmented_3,0
Patient01786_Plane3_2_of_3_augmented_4,0
Patient01786_Plane3_2_of_3_augmented_5,0
